record_id,employee_id,employee_name,campus,department,pay_period_end,hours_worked,hourly_rate,calculated_pay,pay_status,submitted_date,approved_date,supervisor_id
TS-001679,EMP-1610,Employee 1264,Campus D,Student Success,2026-02-08,23.45,16.92,396.77,Approved,2026-02-11,2026-02-16,SUP-006
TS-000542,EMP-1228,Employee 1007,Campus B,Career Services,2026-06-30,28.05,25.27,708.82,Processing,2026-07-02,2026-07-06,SUP-009
TS-000895,EMP-1316,Employee 1026,Campus D,Library,2026-01-14,3.88,26.3,102.04,Pending,2026-01-14,2026-01-19,SUP-002
TS-000278,EMP-1331,Employee 1282,Campus D,Facilities,2026-06-08,16.44,27.25,447.99,Pending,2026-06-11,2026-06-12,SUP-004
TS-001671,EMP-1446,Employee 1690,Campus E,IT Services,2026-02-12,36.25,10.67,386.79,Processing,2026-02-15,2026-02-20,SUP-038
TS-000746,EMP-1249,Employee 1907,Campus D,Financial Aid,2026-01-21,3.53,18.82,66.43,Rejected,2026-01-24,2026-01-29,SUP-032
TS-001553,EMP-1759,Employee 1918,Campus C,Registrar,2026-06-19,36.19,20.13,728.5,Processing,2026-06-19,2026-06-21,SUP-022
TS-001778,EMP-1635,Employee 1569,Campus E,Student Success,2026-03-24,7.67,24.02,28.93,Processing,2026-03-25,2026-03-26,SUP-020
TS-002381,EMP-1352,Employee 1077,Campus B,Career Services,2026-03-27,3.0,20.83,62.49,Processing,2026-03-28,2026-03-31,SUP-012
TS-001708,EMP-1797,Employee 1788,Campus E,Student Success,2026-06-24,18.1,24.85,449.79,Pending,2026-06-24,2026-06-28,SUP-016
TS-001429,EMP-1143,Employee 1475,Campus B,Career Services,2026-06-28,29.96,16.79,503.03,Rejected,2026-06-30,2026-07-04,SUP-020
TS-001558,EMP-1429,Employee 1852,Campus B,Student Success,2026-02-27,27.04,18.94,512.14,Processing,2026-02-27,2026-02-28,SUP-025
TS-001057,EMP-1303,Employee 1749,Campus A,Library,2026-01-21,13.76,18.79,258.55,Rejected,2026-01-22,2026-01-23,SUP-030
TS-002079,EMP-1545,Employee 1568,Campus E,IT Services,2026-01-12,17.72,10.35,183.4,Processing,2026-01-15,2026-01-19,SUP-025
TS-002267,EMP-1643,Employee 1587,Campus B,Registrar,2026-01-22,6.16,9.5,58.52,Rejected,2026-01-25,2026-01-29,SUP-023
TS-000833,EMP-1688,Employee 1522,Campus B,Career Services,2026-06-19,2.43,10.47,25.44,Pending,2026-06-19,2026-06-21,SUP-009
TS-000102,EMP-1541,Employee 1869,Campus E,Student Success,2026-01-09,10.2,21.93,223.69,Rejected,2026-01-10,2026-01-11,SUP-025
TS-001100,EMP-1050,Employee 1156,Campus B,Facilities,2026-01-22,3.19,21.75,69.38,Approved,2026-01-25,2026-01-26,SUP-021
TS-001384,EMP-1004,Employee 1093,Campus D,Library,2026-05-17,25.54,28.5,727.89,Rejected,2026-05-17,2026-05-20,SUP-039
TS-002077,EMP-1032,Employee 1794,Campus B,Student Success,2026-03-17,20.63,14.63,301.82,Processing,2026-03-17,2026-03-20,SUP-012
TS-001213,EMP-1484,Employee 1998,Campus D,Career Services,2026-01-31,35.06,14.23,498.9,Processing,2026-02-02,2026-02-04,SUP-036
TS-000861,EMP-1011,Employee 1436,Campus A,Financial Aid,2026-01-24,16.88,14.22,240.03,Pending,2026-01-24,2026-01-28,SUP-015
TS-001587,EMP-1397,Employee 1640,Campus B,Library,2026-01-14,26.88,26.99,725.49,Processing,2026-01-16,2026-01-17,SUP-025
TS-002459,EMP-1278,Employee 1593,Campus E,Financial Aid,2026-06-19,17.14,18.09,310.06,Approved,2026-06-20,2026-06-22,SUP-021
TS-000622,EMP-1126,Employee 1475,Campus D,Registrar,2026-04-19,7.21,10.35,74.62,Rejected,2026-04-19,2026-04-21,SUP-018
TS-001868,EMP-1221,Employee 1709,Campus D,Admissions,2026-01-09,23.19,13.63,316.08,Approved,2026-01-11,2026-01-13,SUP-010
TS-002097,EMP-1328,Employee 1717,Campus B,Student Success,2026-02-16,35.9,9.93,356.49,Processing,2026-02-16,2026-02-18,SUP-015
TS-000614,EMP-1047,Employee 1330,Campus E,Career Services,2026-05-06,14.1,18.69,263.53,Rejected,2026-05-06,2026-05-08,SUP-011
TS-001890,EMP-1706,Employee 1860,Campus E,Student Success,2026-05-11,11.57,7.72,89.32,Pending,2026-05-13,2026-05-14,SUP-001
TS-001399,EMP-1086,Employee 1350,Campus C,Admissions,2026-05-08,24.66,15.73,387.9,Approved,2026-05-11,2026-05-15,SUP-039
TS-001714,EMP-1303,Employee 1260,,Library,2026-03-08,3.09,19.35,59.79,Rejected,2026-03-10,2026-03-14,SUP-005
TS-001439,EMP-1061,Employee 1300,Campus D,Registrar,2026-03-02,9.21,17.74,163.39,Pending,2026-03-04,2026-03-07,SUP-003
TS-001188,EMP-1158,Employee 1476,Campus D,Facilities,2026-06-16,8.09,20.34,164.55,Processing,2026-06-18,2026-06-19,SUP-034
TS-001483,EMP-1456,Employee 1066,Campus E,Student Success,2026-03-31,18.52,22.91,424.29,Rejected,2026-04-02,2026-04-04,SUP-031
TS-001842,EMP-1084,Employee 1413,Campus D,Student Success,2026-04-14,38.24,18.05,690.23,Approved,2026-04-14,2026-04-19,SUP-011
TS-001257,EMP-1792,Employee 1684,Campus E,Career Services,2026-03-28,6.51,29.1,189.44,Processing,2026-03-29,2026-04-01,SUP-013
TS-002201,EMP-1672,Employee 1528,Campus D,Financial Aid,2026-02-23,8.41,23.9,201.0,Rejected,2026-02-26,2026-02-27,SUP-020
TS-001937,EMP-1048,Employee 1615,Campus E,Admissions,2026-04-11,26.95,28.97,780.74,Processing,2026-04-14,2026-04-17,SUP-024
TS-001983,EMP-1279,Employee 1588,Campus A,Registrar,2026-05-07,28.11,26.83,754.19,Approved,2026-05-10,2026-05-13,SUP-037
TS-000210,EMP-1687,Employee 1129,Campus B,Financial Aid,2026-02-07,30.7,22.63,694.74,Processing,2026-02-09,2026-02-11,SUP-010
TS-000441,EMP-1634,Employee 1585,Campus A,Registrar,2026-03-09,20.57,24.85,511.16,Pending,2026-03-09,2026-03-13,SUP-009
TS-000431,EMP-1274,Employee 1170,Campus B,Registrar,2026-05-10,21.82,20.9,456.04,Rejected,2026-05-12,2026-05-14,SUP-021
TS-000481,EMP-1163,Employee 1661,Campus B,Student Success,2026-02-09,35.94,17.77,638.65,Processing,2026-02-12,2026-02-17,SUP-004
TS-001694,EMP-1306,Employee 1445,Campus D,Student Success,2026-04-16,31.78,13.21,419.81,Approved,2026-04-16,2026-04-19,SUP-020
TS-001956,EMP-1219,Employee 1214,Campus D,Facilities,2026-05-31,25.54,17.03,434.95,Rejected,2026-06-02,2026-06-06,SUP-004
TS-001225,EMP-1202,Employee 1429,Campus C,Library,2026-01-22,28.81,18.3,527.22,Processing,2026-01-22,2026-01-23,SUP-015
TS-001475,EMP-1058,Employee 1397,Campus B,IT Services,2026-03-30,38.98,16.61,647.46,Rejected,2026-03-31,2026-04-04,SUP-018
TS-002179,EMP-1079,Employee 1325,Campus B,IT Services,2026-01-11,9.67,24.63,238.17,Rejected,2026-01-13,2026-01-16,SUP-033
TS-000211,EMP-1364,Employee 1647,Campus C,Registrar,2026-04-07,25.71,27.27,701.11,Approved,2026-04-10,2026-04-11,SUP-026
TS-001982,EMP-1589,Employee 1265,Campus C,Student Success,2026-01-30,13.36,12.06,161.12,Approved,2026-01-31,2026-02-05,SUP-037
TS-000665,EMP-1613,Employee 1671,Campus D,Student Success,2026-06-27,29.31,14.14,414.44,Rejected,2026-06-30,2026-07-05,SUP-026
TS-001186,EMP-1537,Employee 1289,Campus E,Library,2026-06-12,23.05,29.41,677.9,Approved,2026-06-12,2026-06-13,SUP-035
TS-002282,EMP-1447,Employee 1287,Campus E,Admissions,2026-04-30,6.99,12.42,86.82,Processing,2026-05-01,2026-05-04,SUP-030
TS-000081,EMP-1515,Employee 1370,Campus A,Library,2026-03-21,14.33,24.68,353.66,Pending,2026-03-22,2026-03-24,SUP-015
TS-002333,EMP-1164,Employee 1477,Campus E,Library,2026-02-24,35.12,7.43,102.05,Approved,2026-02-24,2026-02-26,SUP-038
TS-001411,EMP-1666,Employee 1112,Campus B,Facilities,2026-06-13,39.33,10.34,406.67,Rejected,2026-06-13,2026-06-14,SUP-030
TS-000380,EMP-1432,Employee 1754,Campus A,Career Services,2026-05-21,36.69,15.17,556.59,Rejected,2026-05-23,2026-05-28,SUP-015
TS-000480,EMP-1354,Employee 1341,Campus C,Registrar,2026-05-26,8.57,26.22,224.71,Unknown,2026-05-26,2026-05-28,SUP-031
TS-000890,EMP-1755,Employee 1130,Campus B,Registrar,2026-04-01,17.53,23.03,403.72,Processing,2026-04-03,2026-04-07,SUP-039
TS-001798,EMP-1680,Employee 1976,Campus A,Registrar,2026-03-01,4.28,18.9,80.89,Processing,2026-03-04,2026-03-06,SUP-024
TS-001244,EMP-1513,Employee 1888,Campus B,Career Services,2026-06-24,38.23,13.53,517.25,Rejected,2026-06-26,2026-06-27,SUP-002
TS-000177,EMP-1712,Employee 1787,Campus E,Registrar,2026-03-25,31.56,17.5,552.3,Pending,2026-03-25,2026-03-28,SUP-023
TS-001151,EMP-1442,Employee 1512,Campus A,Library,2026-02-10,29.16,8.84,257.77,Approved,2026-02-11,2026-02-15,SUP-027
TS-001238,EMP-1327,Employee 1229,Campus B,Financial Aid,2026-02-27,6.67,14.0,93.38,Approved,2026-03-02,2026-03-04,SUP-040
TS-000002,EMP-1138,Employee 1684,Campus D,Library,2026-01-08,8.09,12.08,97.73,Rejected,2026-01-11,2026-01-14,SUP-022
TS-000477,EMP-1237,Employee 1576,Campus D,Student Success,2026-05-07,10.08,13.86,139.71,Pending,2026-05-08,2026-05-13,SUP-001
TS-001394,EMP-1062,Employee 1236,Campus B,IT Services,2026-05-22,6.92,19.85,137.36,Rejected,2026-05-24,2026-05-26,SUP-015
TS-002443,EMP-1574,Employee 1208,Campus B,Facilities,2026-01-24,22.66,26.38,597.77,Pending,2026-01-26,2026-01-30,SUP-016
TS-002048,EMP-1400,Employee 1529,Campus C,Registrar,2026-05-18,16.8,26.96,452.93,Approved,2026-05-18,2026-05-22,SUP-023
TS-001366,EMP-1306,Employee 1420,Campus A,Admissions,2026-06-25,34.65,25.01,866.6,Processing,2026-06-26,2026-07-01,SUP-005
TS-001849,EMP-1546,Employee 1429,Campus B,Registrar,2026-03-30,11.02,14.77,162.77,Approved,2026-04-02,2026-04-03,SUP-027
TS-001722,EMP-1645,Employee 1910,Campus A,Admissions,2026-01-17,17.92,9.86,33.81,Approved,2026-01-20,2026-01-24,SUP-033
TS-001083,EMP-1396,Employee 1143,Campus E,Registrar,2026-04-13,5.59,29.9,167.14,Rejected,2026-04-13,2026-04-16,SUP-034
TS-000726,EMP-1471,Employee 1083,Campus E,Admissions,2026-02-27,36.76,11.73,431.19,Rejected,2026-03-02,2026-03-03,SUP-020
TS-000925,EMP-1341,Employee 1016,Campus C,IT Services,2026-05-09,26.31,17.62,463.58,Processing,2026-05-09,2026-05-13,SUP-023
TS-000933,EMP-1502,Employee 1659,Campus D,Admissions,2026-05-28,37.64,16.13,607.13,Pending,2026-05-31,2026-06-02,SUP-026
TS-000183,EMP-1196,Employee 1171,Campus D,IT Services,2026-04-18,31.52,15.47,487.61,Pending,2026-04-20,2026-04-24,SUP-032
TS-000969,EMP-1146,Employee 1054,Campus A,IT Services,2026-03-03,4.94,12.4,61.26,Processing,2026-03-03,2026-03-08,SUP-026
TS-001936,EMP-1658,Employee 1646,Campus B,Registrar,2026-04-06,10.01,28.16,281.88,Rejected,2026-04-06,2026-04-07,SUP-017
TS-000328,EMP-1487,Employee 1555,Campus C,Career Services,2026-04-01,23.25,22.43,521.5,Processing,2026-04-04,2026-04-09,SUP-035
TS-000956,EMP-1480,Employee 1990,,Library,2026-06-08,9.74,26.03,253.53,Pending,2026-06-08,2026-06-09,SUP-007
TS-001864,EMP-1310,Employee 1962,Campus D,Career Services,2026-05-27,11.18,15.45,172.73,Rejected,2026-05-28,2026-05-29,SUP-013
TS-001330,EMP-1582,Employee 1331,Campus D,Facilities,2026-03-25,13.64,24.46,77.1,Approved,2026-03-25,2026-03-28,SUP-033
TS-001271,EMP-1063,Employee 1205,Campus B,Admissions,2026-05-01,5.34,8.12,43.36,Processing,2026-05-04,2026-05-05,SUP-012
TS-000920,EMP-1435,Employee 1168,Campus B,Library,2026-04-18,21.88,25.08,548.75,Processing,2026-04-21,2026-04-25,SUP-023
TS-001147,EMP-1486,Employee 1651,Campus A,Financial Aid,2026-02-05,23.25,16.55,384.79,Approved,2026-02-05,2026-02-10,SUP-021
TS-001589,EMP-1425,Employee 1274,Campus C,Facilities,2026-05-15,24.15,11.71,282.8,Rejected,2026-05-18,2026-05-22,SUP-040
TS-000039,EMP-1561,Employee 1661,Campus A,IT Services,2026-04-23,15.23,10.24,155.96,Rejected,2026-04-23,2026-04-28,SUP-021
TS-000249,EMP-1222,Employee 1456,Campus B,Admissions,2026-06-07,20.46,27.33,559.17,Processing,2026-06-08,2026-06-11,SUP-004
TS-001785,EMP-1164,Employee 1045,Campus A,Library,2026-03-02,30.86,23.16,714.72,Pending,2026-03-05,2026-03-10,SUP-005
TS-001904,EMP-1510,Employee 1121,Campus E,Registrar,2026-02-03,26.68,9.79,261.2,Pending,2026-02-04,2026-02-07,SUP-028
TS-001874,EMP-1407,Employee 1373,Campus A,Student Success,2026-04-20,24.78,15.15,375.42,Rejected,2026-04-21,2026-04-25,SUP-016
TS-001654,EMP-1578,Employee 1412,Campus B,Student Success,2026-03-07,18.04,10.64,67.0,Rejected,2026-03-10,2026-03-14,SUP-038
TS-001858,EMP-1712,Employee 1740,Campus D,Financial Aid,2026-05-28,10.72,4.93,52.85,Approved,2026-05-30,2026-05-31,SUP-037
TS-000473,EMP-1722,Employee 1050,Campus A,Registrar,2026-02-15,24.83,22.98,570.59,Pending,2026-02-16,2026-02-19,SUP-030
TS-001061,EMP-1121,Employee 1068,Campus D,Financial Aid,2026-02-15,27.83,21.2,197.79,Pending,2026-02-15,2026-02-19,SUP-023
TS-001578,EMP-1669,Employee 1695,Campus C,Admissions,2026-03-27,27.78,16.46,457.26,Pending,2026-03-30,2026-03-31,SUP-005
TS-001836,EMP-1019,Employee 1410,Campus A,IT Services,2026-06-19,23.27,23.63,549.87,Rejected,2026-06-22,2026-06-24,SUP-025
TS-000980,EMP-1438,Employee 1443,Campus D,Library,2026-03-15,20.46,22.85,467.51,Processing,2026-03-15,2026-03-16,SUP-010
TS-000856,EMP-1625,Employee 1563,Campus D,Facilities,2026-03-25,29.31,24.13,707.25,Processing,2026-03-28,2026-04-02,SUP-009
TS-001314,EMP-1082,Employee 1374,Campus A,Registrar,2026-06-19,24.12,11.43,275.69,Approved,2026-06-20,2026-06-22,SUP-002
TS-002265,EMP-1203,Employee 1771,Campus C,Registrar,2026-06-25,11.5,24.88,286.12,Processing,2026-06-28,2026-07-03,SUP-013
TS-001038,EMP-1053,Employee 1045,Campus C,Facilities,2026-06-01,24.75,25.63,634.34,Rejected,2026-06-01,2026-06-02,SUP-014
TS-001607,EMP-1701,Employee 1898,Campus A,Library,2026-03-23,1.22,14.98,18.28,Approved,2026-03-23,2026-03-25,SUP-034
TS-000382,EMP-1491,Employee 1348,Campus A,IT Services,2026-05-18,38.68,20.06,775.92,Pending,2026-05-20,2026-05-24,SUP-022
TS-001352,EMP-1457,Employee 1167,Campus C,Library,2026-05-22,29.67,15.14,449.2,Pending,2026-05-23,2026-05-26,SUP-038
TS-000020,EMP-1662,Employee 1686,Campus A,Facilities,2026-03-26,12.24,28.75,351.9,Approved,2026-03-29,2026-04-02,SUP-030
TS-002402,EMP-1403,Employee 1585,Campus C,Admissions,2026-05-20,23.46,24.01,563.27,Processing,2026-05-22,2026-05-24,SUP-039
TS-001039,EMP-1309,Employee 1850,Campus E,Admissions,2026-06-18,30.74,22.02,676.89,Approved,2026-06-19,2026-06-23,SUP-015
TS-000531,EMP-1090,Employee 1413,Campus A,Financial Aid,2026-01-01,5.73,19.43,111.33,Rejected,2026-01-04,2026-01-08,SUP-022
TS-000302,EMP-1333,Employee 1516,Campus B,Career Services,2026-04-04,35.19,13.07,459.93,Approved,2026-04-04,2026-04-08,SUP-039
TS-001243,EMP-1012,Employee 1509,Campus E,Registrar,2026-01-17,22.84,19.97,456.11,Approved,2026-01-18,2026-01-19,SUP-023
TS-000234,EMP-1163,Employee 1566,Campus D,Financial Aid,2026-03-24,36.72,14.53,533.54,Approved,2026-03-25,2026-03-29,SUP-037
TS-001851,EMP-1744,Employee 1631,Campus B,Student Success,2026-04-23,35.43,20.11,712.5,Rejected,2026-04-23,2026-04-24,SUP-009
TS-002050,EMP-1273,Employee 1821,Campus B,Financial Aid,2026-01-08,2.99,21.16,63.27,Processing,2026-01-08,2026-01-12,SUP-001
TS-001683,EMP-1321,Employee 1148,Campus C,Career Services,2026-06-07,13.4,7.97,106.8,Pending,2026-06-07,2026-06-11,SUP-019
TS-001415,EMP-1672,Employee 1768,Campus A,Financial Aid,2026-04-22,34.74,25.23,876.49,Pending,2026-04-23,2026-04-27,SUP-020
TS-000134,EMP-1217,Employee 1630,Campus E,Financial Aid,2026-03-04,9.8,12.55,122.99,Approved,2026-03-04,2026-03-09,SUP-027
TS-000788,EMP-1411,Employee 1180,Campus E,Financial Aid,2026-03-19,18.48,21.71,401.2,Rejected,2026-03-21,2026-03-26,SUP-031
TS-000110,EMP-1576,Employee 1655,Campus E,Facilities,2026-02-03,36.52,8.51,310.79,Approved,2026-02-06,2026-02-11,SUP-034
TS-001991,EMP-1607,Employee 1867,Campus B,Financial Aid,2026-01-22,18.56,10.3,191.17,Rejected,2026-01-22,2026-01-25,SUP-018
TS-002451,EMP-1056,Employee 1952,Campus B,Library,2026-01-13,5.22,14.8,77.26,Processing,2026-01-13,2026-01-14,SUP-008
TS-002020,EMP-1605,Employee 1544,Campus E,Student Success,2026-06-08,1.35,25.34,34.21,Rejected,2026-06-08,2026-06-12,SUP-020
TS-002019,EMP-1609,Employee 1977,Campus A,Registrar,2026-05-26,6.42,18.5,118.77,Processing,2026-05-27,2026-05-29,SUP-038
TS-000410,EMP-1726,Employee 1760,Campus E,IT Services,2026-04-16,8.11,13.84,112.24,Processing,2026-04-17,2026-04-18,SUP-040
TS-001859,EMP-1555,Employee 1132,Campus A,Facilities,2026-01-30,19.68,14.11,277.68,Rejected,2026-02-02,2026-02-03,SUP-013
TS-001389,EMP-1525,Employee 1550,Campus C,Facilities,2026-03-07,5.85,15.82,92.55,Processing,2026-03-07,2026-03-10,SUP-001
TS-000904,EMP-1295,Employee 1046,Campus A,Library,2026-01-24,39.24,24.35,955.49,Processing,2026-01-26,2026-01-27,SUP-033
TS-000049,EMP-1579,Employee 1249,Campus B,Financial Aid,2026-01-18,9.42,27.04,254.72,Rejected,2026-01-19,2026-01-24,SUP-010
TS-001976,EMP-1107,Employee 1297,Campus B,Registrar,2026-06-23,33.69,27.98,99.16,Processing,2026-06-23,2026-06-25,SUP-032
TS-002103,EMP-1603,Employee 1286,Campus C,Admissions,2026-05-30,36.05,15.18,547.24,Pending,2026-05-31,2026-06-02,SUP-016
TS-001506,EMP-1795,Employee 1139,Campus B,Admissions,2026-04-20,6.45,25.22,162.67,Approved,2026-04-23,2026-04-25,SUP-034
TS-001354,EMP-1188,Employee 1259,Campus B,Library,2026-04-02,30.39,26.86,816.28,Pending,2026-04-05,2026-04-09,SUP-003
TS-000356,EMP-1283,Employee 1401,Campus B,IT Services,2026-02-04,20.91,16.28,340.41,Approved,2026-02-07,2026-02-12,SUP-016
TS-000776,EMP-1526,Employee 1981,Campus A,Facilities,2026-02-12,20.99,25.81,541.75,Rejected,2026-02-12,2026-02-16,SUP-036
TS-001002,EMP-1738,Employee 1949,Campus E,IT Services,2026-02-03,38.25,15.17,580.25,Processing,2026-02-05,2026-02-10,SUP-005
TS-002225,EMP-1444,Employee 1242,Campus A,Facilities,2026-04-04,24.72,14.96,369.81,Pending,2026-04-05,2026-04-06,SUP-030
TS-000617,EMP-1115,Employee 1486,Campus D,Financial Aid,2026-03-30,20.68,14.07,290.97,Rejected,2026-03-30,2026-04-02,SUP-013
TS-002466,EMP-1737,Employee 1895,Campus E,Library,2026-03-18,38.76,7.35,284.89,Processing,2026-03-21,2026-03-22,SUP-013
TS-000193,EMP-1674,Employee 1145,Campus C,IT Services,2026-03-29,21.32,15.17,323.42,Approved,2026-04-01,2026-04-03,SUP-029
TS-001247,EMP-1551,Employee 1793,Campus A,Career Services,2026-05-16,29.57,12.91,381.75,Pending,2026-05-19,2026-05-21,SUP-012
TS-000334,EMP-1191,Employee 1526,Campus A,Registrar,2026-01-11,22.71,10.21,231.87,Rejected,2026-01-14,2026-01-17,SUP-001
TS-000668,EMP-1616,Employee 1119,Campus B,Facilities,2026-06-29,19.39,26.81,519.85,Pending,2026-07-02,2026-07-06,SUP-013
TS-000107,EMP-1512,Employee 1728,Campus B,Library,2026-05-11,39.42,25.27,996.14,Pending,2026-05-12,2026-05-13,SUP-032
TS-000501,EMP-1217,Employee 1701,Campus E,Registrar,2026-03-25,4.53,25.84,117.06,Approved,2026-03-28,2026-03-29,SUP-010
TS-001414,EMP-1796,Employee 1614,Campus C,IT Services,2026-01-30,15.66,15.75,246.65,Rejected,2026-02-02,2026-02-06,SUP-032
TS-000892,EMP-1699,Employee 1594,Campus D,Financial Aid,2026-06-29,15.11,11.87,179.36,Approved,2026-06-29,2026-07-01,SUP-024
TS-002362,EMP-1326,Employee 1802,Campus B,IT Services,2026-04-24,13.61,13.57,184.69,Pending,2026-04-27,2026-04-29,SUP-038
TS-001040,EMP-1045,Employee 1515,Campus E,Registrar,2026-05-18,32.13,21.06,676.66,Processing,2026-05-18,2026-05-23,SUP-021
TS-002420,EMP-1057,Employee 1385,Campus B,Facilities,2026-03-29,28.3,5.25,148.58,Rejected,2026-04-01,2026-04-04,SUP-023
TS-001276,EMP-1467,Employee 1987,Campus C,Admissions,2026-01-29,21.2,7.65,30.92,Pending,2026-01-29,2026-02-02,SUP-021
TS-001967,EMP-1745,Employee 1573,Campus D,Registrar,2026-05-30,33.1,15.75,521.33,Rejected,2026-05-31,2026-06-02,SUP-033
TS-000346,EMP-1764,Employee 1225,Campus B,Registrar,2026-05-20,12.62,,,Rejected,2026-05-22,2026-05-24,SUP-001
TS-001337,EMP-1756,Employee 1902,Campus C,Facilities,2026-04-12,21.91,28.07,615.01,Rejected,2026-04-13,2026-04-15,SUP-018
TS-000981,EMP-1533,Employee 1989,Campus C,Facilities,2026-03-19,3.52,13.96,49.14,Processing,2026-03-22,2026-03-25,SUP-003
TS-001838,EMP-1053,Employee 1088,Campus D,IT Services,2026-01-19,30.89,22.57,697.19,Rejected,2026-01-19,2026-01-24,SUP-028
TS-001484,EMP-1047,Employee 1276,Campus B,Student Success,2026-02-26,1.67,12.58,21.01,Processing,2026-03-01,2026-03-03,SUP-025
TS-001673,EMP-1152,Employee 1433,Campus A,Library,2026-04-20,36.08,,,Pending,2026-04-20,2026-04-24,SUP-032
TS-000018,EMP-1585,Employee 1984,Campus E,Admissions,2026-06-22,2.57,24.46,62.86,Processing,2026-06-24,2026-06-29,SUP-034
TS-002455,EMP-1267,Employee 1360,Campus E,Admissions,2026-02-20,25.93,9.6,248.93,Processing,2026-02-20,2026-02-25,SUP-034
TS-000787,EMP-1167,Employee 1177,Campus E,Financial Aid,2026-03-02,29.27,14.34,419.73,Pending,2026-03-02,2026-03-06,SUP-016
TS-001221,EMP-1447,Employee 1318,Campus E,Career Services,2026-06-10,26.76,14.05,375.98,Approved,2026-06-13,2026-06-15,SUP-035
TS-002063,EMP-1238,Employee 1398,Campus D,Library,2026-01-17,27.91,12.84,358.36,Rejected,2026-01-20,2026-01-25,SUP-010
TS-000946,EMP-1538,Employee 1499,Campus D,Student Success,2026-04-19,25.29,21.07,532.86,Processing,2026-04-21,2026-04-24,SUP-013
TS-002234,EMP-1494,Employee 1004,Campus A,Student Success,2026-02-28,20.38,9.39,191.37,Processing,2026-02-28,2026-03-04,SUP-004
TS-001508,EMP-1603,Employee 1783,Campus A,Admissions,2026-06-20,4.26,11.0,46.86,Approved,2026-06-20,2026-06-21,SUP-006
TS-000816,EMP-1267,Employee 1789,Campus C,Facilities,2026-05-14,16.42,19.5,320.19,Processing,2026-05-15,2026-05-16,SUP-021
TS-000950,EMP-1072,Employee 1476,Campus E,Library,2026-03-01,12.06,12.08,145.68,Pending,2026-03-01,2026-02-25,SUP-007
TS-002473,EMP-1244,Employee 1797,Campus C,Admissions,2026-01-05,7.3,26.0,189.8,Rejected,2026-01-07,2026-01-09,SUP-009
TS-000043,EMP-1709,Employee 1842,Campus C,Career Services,2026-06-22,1.98,27.37,54.19,Rejected,2026-06-23,2026-06-27,SUP-040
TS-002107,EMP-1491,Employee 1870,Campus B,Registrar,2026-02-11,1.28,19.48,24.93,Rejected,2026-02-14,2026-02-16,SUP-037
TS-001132,EMP-1208,Employee 1914,Campus C,Library,2026-04-28,23.19,8.17,189.46,Rejected,2026-04-29,2026-05-04,SUP-024
TS-001503,EMP-1287,Employee 1302,Campus D,Student Success,2026-01-24,36.13,12.48,450.9,Approved,2026-01-24,2026-01-26,SUP-036
TS-001866,EMP-1253,Employee 1303,Campus B,Financial Aid,2026-04-15,2.31,12.91,29.82,Rejected,2026-04-16,2026-04-18,SUP-030
TS-002090,EMP-1648,Employee 1238,Campus A,Library,2026-02-14,38.26,7.43,284.27,Pending,2026-02-14,2026-02-18,SUP-012
